Time	Ampl		
-0.023199136	1.94		
-0.023198136	1.98		
-0.023197136	2		
-0.023196136	1.96		
-0.023195136	1.94		
-0.023194136	2		
-0.023193136	1.94		
-0.023192136	1.98		
-0.023191136	2		
-0.023190136	2.04		
-0.023189136	2		
-0.023188136	1.92		
-0.023187136	1.94		
-0.023186136	2		
-0.023185136	1.96		
-0.023184136	2.06		
-0.023183136	1.98		
-0.023182136	2.06		
-0.023181136	2		
-0.023180136	2		
-0.023179136	2		
-0.023178136	2.02		
-0.023177136	1.86		
-0.023176136	2		
-0.023175136	1.98		
-0.023174136	1.96		
-0.023173136	1.96		
-0.023172136	2.04		
-0.023171136	2.04		
-0.023170136	1.96		
-0.023169136	2.04		
-0.023168136	2.02		
-0.023167136	2.02		
-0.023166136	1.92		
-0.023165136	1.92		
-0.023164136	1.96		
-0.023163136	2.06		
-0.023162136	2.02		
-0.023161136	1.92		
-0.023160136	2.04		
-0.023159136	2.06		
-0.023158136	1.94		
-0.023157136	1.98		
-0.023156136	1.98		
-0.023155136	2		
-0.023154136	1.96		
-0.023153136	2.08		
-0.023152136	1.9		
-0.023151136	1.94		
-0.023150136	1.96		
-0.023149136	1.94		
-0.023148136	2		
-0.023147136	2.02		
-0.023146136	2		
-0.023145136	1.94		
-0.023144136	2.02		
-0.023143136	1.96		
-0.023142136	1.96		
-0.023141136	2		
-0.023140136	2.02		
-0.023139136	2		
-0.023138136	1.96		
-0.023137136	1.96		
-0.023136136	1.98		
-0.023135136	2		
-0.023134136	2		
-0.023133136	2		
-0.023132136	2		
-0.023131136	2.02		
-0.023130136	2.04		
-0.023129136	2.02		
-0.023128136	1.96		
-0.023127136	2		
-0.023126136	1.9		
-0.023125136	2.06		
-0.023124136	2		
-0.023123136	2		
-0.023122136	2.02		
-0.023121136	1.98		
-0.023120136	1.96		
-0.023119136	2.04		
-0.023118136	1.98		
-0.023117136	2.02		
-0.023116136	1.94		
-0.023115136	1.96		
-0.023114136	2.02		
-0.023113136	1.96		
-0.023112136	1.98		
-0.023111136	1.98		
-0.023110136	1.94		
-0.023109136	1.94		
-0.023108136	1.92		
-0.023107136	1.92		
-0.023106136	2		
-0.023105136	1.92		
-0.023104136	1.98		
-0.023103136	2.02		
-0.023102136	2.04		
-0.023101136	2		
-0.023100136	1.96		
-0.023099136	1.96		
-0.023098136	2.06		
-0.023097136	1.98		
-0.023096136	1.94		
-0.023095136	2.02		
-0.023094136	2.02		
-0.023093136	1.98		
-0.023092136	2		
-0.023091136	1.94		
-0.023090136	2		
-0.023089136	2		
-0.023088136	1.98		
-0.023087136	1.98		
-0.023086136	2.04		
-0.023085136	1.94		
-0.023084136	2.06		
-0.023083136	2		
-0.023082136	2.04		
-0.023081136	1.94		
-0.023080136	1.94		
-0.023079136	1.96		
-0.023078136	1.94		
-0.023077136	1.9		
-0.023076136	2		
-0.023075136	2.02		
-0.023074136	1.98		
-0.023073136	1.98		
-0.023072136	1.98		
-0.023071136	1.96		
-0.023070136	1.98		
-0.023069136	2		
-0.023068136	2.04		
-0.023067136	2.04		
-0.023066136	2		
-0.023065136	1.98		
-0.023064136	2		
-0.023063136	1.96		
-0.023062136	1.96		
-0.023061136	2.02		
-0.023060136	1.98		
-0.023059136	2		
-0.023058136	1.96		
-0.023057136	1.98		
-0.023056136	1.98		
-0.023055136	1.96		
-0.023054136	2.02		
-0.023053136	1.98		
-0.023052136	2.02		
-0.023051136	2		
-0.023050136	2		
-0.023049136	2.06		
-0.023048136	1.98		
-0.023047136	2.04		
-0.023046136	2.02		
-0.023045136	2.02		
-0.023044136	2.02		
-0.023043136	1.96		
-0.023042136	1.94		
-0.023041136	1.98		
-0.023040136	1.98		
-0.023039136	2		
-0.023038136	1.96		
-0.023037136	2		
-0.023036136	2.02		
-0.023035136	2.1		
-0.023034136	2.04		
-0.023033136	1.96		
-0.023032136	2.02		
-0.023031136	2		
-0.023030136	1.96		
-0.023029136	2.1		
-0.023028136	1.92		
-0.023027136	2.02		
-0.023026136	2.02		
-0.023025136	1.98		
-0.023024136	2.08		
-0.023023136	2.1		
-0.023022136	1.94		
-0.023021136	2.02		
-0.023020136	1.98		
-0.023019136	2.04		
-0.023018136	1.92		
-0.023017136	1.98		
-0.023016136	2		
-0.023015136	2.02		
-0.023014136	2.06		
-0.023013136	2.02		
-0.023012136	2		
-0.023011136	1.96		
-0.023010136	1.94		
-0.023009136	1.96		
-0.023008136	1.98		
-0.023007136	2.02		
-0.023006136	2		
-0.023005136	1.98		
-0.023004136	1.94		
-0.023003136	1.98		
-0.023002136	1.94		
-0.023001136	2		
-0.023000136	1.94		
-0.022999136	1.92		
-0.022998136	2.04		
-0.022997136	1.94		
-0.022996136	2.04		
-0.022995136	1.96		
-0.022994136	1.9		
-0.022993136	2		
-0.022992136	1.98		
-0.022991136	2		
-0.022990136	1.96		
-0.022989136	1.9		
-0.022988136	2		
-0.022987136	1.94		
-0.022986136	1.94		
-0.022985136	2		
-0.022984136	1.96		
-0.022983136	2.04		
-0.022982136	2		
-0.022981136	2		
-0.022980136	1.96		
-0.022979136	1.98		
-0.022978136	1.98		
-0.022977136	1.92		
-0.022976136	2.02		
-0.022975136	1.92		
-0.022974136	1.94		
-0.022973136	2.02		
-0.022972136	1.98		
-0.022971136	2		
-0.022970136	1.96		
-0.022969136	2.02		
-0.022968136	2.02		
-0.022967136	2.04		
-0.022966136	2		
-0.022965136	1.98		
-0.022964136	2.02		
-0.022963136	2.04		
-0.022962136	1.98		
-0.022961136	2.02		
-0.022960136	2.02		
-0.022959136	2.02		
-0.022958136	1.96		
-0.022957136	1.98		
-0.022956136	1.98		
-0.022955136	1.98		
-0.022954136	1.94		
-0.022953136	2.06		
-0.022952136	2.08		
-0.022951136	2		
-0.022950136	2.02		
-0.022949136	1.9		
-0.022948136	1.92		
-0.022947136	1.96		
-0.022946136	2		
-0.022945136	1.94		
-0.022944136	1.88		
-0.022943136	2.06		
-0.022942136	1.94		
-0.022941136	1.88		
-0.022940136	1.92		
-0.022939136	2.02		
-0.022938136	2.02		
-0.022937136	2.04		
-0.022936136	1.86		
-0.022935136	2		
-0.022934136	2		
-0.022933136	2		
-0.022932136	2.04		
-0.022931136	2.06		
-0.022930136	2		
-0.022929136	2		
-0.022928136	1.98		
-0.022927136	2		
-0.022926136	2.02		
-0.022925136	1.94		
-0.022924136	1.92		
-0.022923136	2		
-0.022922136	1.98		
-0.022921136	2		
-0.022920136	2		
-0.022919136	1.96		
-0.022918136	1.94		
-0.022917136	2		
-0.022916136	1.96		
-0.022915136	1.96		
-0.022914136	2.02		
-0.022913136	2.02		
-0.022912136	2		
-0.022911136	2.02		
-0.022910136	1.94		
-0.022909136	2		
-0.022908136	1.98		
-0.022907136	1.94		
-0.022906136	1.98		
-0.022905136	2.02		
-0.022904136	2.04		
-0.022903136	1.96		
-0.022902136	1.96		
-0.022901136	1.92		
-0.022900136	1.98		
-0.022899136	1.98		
-0.022898136	1.9		
-0.022897136	2		
-0.022896136	1.96		
-0.022895136	1.92		
-0.022894136	2		
-0.022893136	2		
-0.022892136	1.98		
-0.022891136	2.02		
-0.022890136	2		
-0.022889136	2		
-0.022888136	2.04		
-0.022887136	2.08		
-0.022886136	2		
-0.022885136	1.94		
-0.022884136	1.9		
-0.022883136	1.98		
-0.022882136	2		
-0.022881136	1.96		
-0.022880136	2.02		
-0.022879136	2		
-0.022878136	1.98		
-0.022877136	1.9		
-0.022876136	2		
-0.022875136	1.98		
-0.022874136	2		
-0.022873136	1.98		
-0.022872136	1.96		
-0.022871136	2		
-0.022870136	1.98		
-0.022869136	1.96		
-0.022868136	2.04		
-0.022867136	1.92		
-0.022866136	1.96		
-0.022865136	2.02		
-0.022864136	1.88		
-0.022863136	1.96		
-0.022862136	1.96		
-0.022861136	2.04		
-0.022860136	1.98		
-0.022859136	2		
-0.022858136	2.04		
-0.022857136	2.02		
-0.022856136	1.9		
-0.022855136	2.08		
-0.022854136	2		
-0.022853136	1.96		
-0.022852136	1.98		
-0.022851136	1.92		
-0.022850136	2.06		
-0.022849136	1.98		
-0.022848136	2.02		
-0.022847136	1.98		
-0.022846136	1.96		
-0.022845136	1.98		
-0.022844136	1.96		
-0.022843136	2.02		
-0.022842136	1.98		
-0.022841136	2.06		
-0.022840136	2.04		
-0.022839136	1.98		
-0.022838136	1.96		
-0.022837136	2		
-0.022836136	2.04		
-0.022835136	2.06		
-0.022834136	1.98		
-0.022833136	1.96		
-0.022832136	2.02		
-0.022831136	1.96		
-0.022830136	2.02		
-0.022829136	2		
-0.022828136	2.04		
-0.022827136	2		
-0.022826136	2.02		
-0.022825136	2.04		
-0.022824136	2		
-0.022823136	2.06		
-0.022822136	1.92		
-0.022821136	2.02		
-0.022820136	1.98		
-0.022819136	1.98		
-0.022818136	2.06		
-0.022817136	1.98		
-0.022816136	1.94		
-0.022815136	1.98		
-0.022814136	2.04		
-0.022813136	1.98		
-0.022812136	2.02		
-0.022811136	2.04		
-0.022810136	1.96		
-0.022809136	1.98		
-0.022808136	1.98		
-0.022807136	1.92		
-0.022806136	2.02		
-0.022805136	2		
-0.022804136	1.98		
-0.022803136	2.02		
-0.022802136	1.98		
-0.022801136	2.02		
-0.022800136	2.04		
-0.022799136	2.02		
-0.022798136	2		
-0.022797136	2.04		
-0.022796136	1.94		
-0.022795136	1.94		
-0.022794136	2.02		
-0.022793136	1.96		
-0.022792136	2.04		
-0.022791136	1.98		
-0.022790136	2		
-0.022789136	2.02		
-0.022788136	2.02		
-0.022787136	2		
-0.022786136	2		
-0.022785136	2.02		
-0.022784136	2		
-0.022783136	2		
-0.022782136	2		
-0.022781136	2.02		
-0.022780136	1.98		
-0.022779136	2.08		
-0.022778136	2		
-0.022777136	1.94		
-0.022776136	2.04		
-0.022775136	3.26		
-0.022774136	8.3		
-0.022773136	8.26		
-0.022772136	8.14		
-0.022771136	8.2		
-0.022770136	8.12		
-0.022769136	8.26		
-0.022768136	8.2		
-0.022767136	8.2		
-0.022766136	8.18		
-0.022765136	8.2		
-0.022764136	8.18		
-0.022763136	8.18		
-0.022762136	8.14		
-0.022761136	8.16		
-0.022760136	8.16		
-0.022759136	8.2		
-0.022758136	8.14		
-0.022757136	8.2		
-0.022756136	8.14		
-0.022755136	8.22		
-0.022754136	8.22		
-0.022753136	8.2		
-0.022752136	8.18		
-0.022751136	8.24		
-0.022750136	8.22		
-0.022749136	8.08		
-0.022748136	8.16		
-0.022747136	8.18		
-0.022746136	8.14		
-0.022745136	8.26		
-0.022744136	8.22		
-0.022743136	8.2		
-0.022742136	8.3		
-0.022741136	8.16		
-0.022740136	8.28		
-0.022739136	8.16		
-0.022738136	8.18		
-0.022737136	8.24		
-0.022736136	8.18		
-0.022735136	8.2		
-0.022734136	8.24		
-0.022733136	8.16		
-0.022732136	8.18		
-0.022731136	8.22		
-0.022730136	8.16		
-0.022729136	8.22		
-0.022728136	8.2		
-0.022727136	8.18		
-0.022726136	8.2		
-0.022725136	8.22		
-0.022724136	8.24		
-0.022723136	8.2		
-0.022722136	8.12		
-0.022721136	8.16		
-0.022720136	8.16		
-0.022719136	8.2		
-0.022718136	8.2		
-0.022717136	8.2		
-0.022716136	8.22		
-0.022715136	8.24		
-0.022714136	8.24		
-0.022713136	8.18		
-0.022712136	8.24		
-0.022711136	8.18		
-0.022710136	8.22		
-0.022709136	8.18		
-0.022708136	8.22		
-0.022707136	8.2		
-0.022706136	8.22		
-0.022705136	8.2		
-0.022704136	8.18		
-0.022703136	8.18		
-0.022702136	8.24		
-0.022701136	8.18		
-0.022700136	8.24		
-0.022699136	8.22		
-0.022698136	8.2		
-0.022697136	8.2		
-0.022696136	8.18		
-0.022695136	8.18		
-0.022694136	8.2		
-0.022693136	8.22		
-0.022692136	8.16		
-0.022691136	8.28		
-0.022690136	8.24		
-0.022689136	8.18		
-0.022688136	8.28		
-0.022687136	8.26		
-0.022686136	8.24		
-0.022685136	8.2		
-0.022684136	8.2		
-0.022683136	8.18		
-0.022682136	8.24		
-0.022681136	8.16		
-0.022680136	8.22		
-0.022679136	8.2		
-0.022678136	8.2		
-0.022677136	8.26		
-0.022676136	8.2		
-0.022675136	8.2		
-0.022674136	8.2		
-0.022673136	8.2		
-0.022672136	8.2		
-0.022671136	8.3		
-0.022670136	8.24		
-0.022669136	8.26		
-0.022668136	8.16		
-0.022667136	8.18		
-0.022666136	8.24		
-0.022665136	8.3		
-0.022664136	8.2		
-0.022663136	8.18		
-0.022662136	8.22		
-0.022661136	8.2		
-0.022660136	8.2		
-0.022659136	8.22		
-0.022658136	8.2		
-0.022657136	8.22		
-0.022656136	8.2		
-0.022655136	8.28		
-0.022654136	8.2		
-0.022653136	8.22		
-0.022652136	8.18		
-0.022651136	8.16		
-0.022650136	8.22		
-0.022649136	8.3		
-0.022648136	8.24		
-0.022647136	8.22		
-0.022646136	8.24		
-0.022645136	8.24		
-0.022644136	8.18		
-0.022643136	8.24		
-0.022642136	8.26		
-0.022641136	8.24		
-0.022640136	8.24		
-0.022639136	8.24		
-0.022638136	8.24		
-0.022637136	8.28		
-0.022636136	8.24		
-0.022635136	8.18		
-0.022634136	8.2		
-0.022633136	8.26		
-0.022632136	8.24		
-0.022631136	8.2		
-0.022630136	8.2		
-0.022629136	8.22		
-0.022628136	8.2		
-0.022627136	8.2		
-0.022626136	8.2		
-0.022625136	8.18		
-0.022624136	8.22		
-0.022623136	8.3		
-0.022622136	8.2		
-0.022621136	8.2		
-0.022620136	8.26		
-0.022619136	8.2		
-0.022618136	8.18		
-0.022617136	8.2		
-0.022616136	8.22		
-0.022615136	8.18		
-0.022614136	8.28		
-0.022613136	8.3		
-0.022612136	8.24		
-0.022611136	8.22		
-0.022610136	8.3		
-0.022609136	8.26		
-0.022608136	8.24		
-0.022607136	8.2		
-0.022606136	8.16		
-0.022605136	8.2		
-0.022604136	8.2		
-0.022603136	8.22		
-0.022602136	8.16		
-0.022601136	8.2		
-0.022600136	8.22		
-0.022599136	8.24		
-0.022598136	8.24		
-0.022597136	8.14		
-0.022596136	8.24		
-0.022595136	8.18		
-0.022594136	8.22		
-0.022593136	8.22		
-0.022592136	8.14		
-0.022591136	8.22		
-0.022590136	8.24		
-0.022589136	8.22		
-0.022588136	8.22		
-0.022587136	8.14		
-0.022586136	8.26		
-0.022585136	8.18		
-0.022584136	8.2		
-0.022583136	8.26		
-0.022582136	8.18		
-0.022581136	8.22		
-0.022580136	8.3		
-0.022579136	8.2		
-0.022578136	8.16		
-0.022577136	8.24		
-0.022576136	8.2		
-0.022575136	8.22		
-0.022574136	8.2		
-0.022573136	8.24		
-0.022572136	8.22		
-0.022571136	8.18		
-0.022570136	8.2		
-0.022569136	8.24		
-0.022568136	8.2		
-0.022567136	8.26		
-0.022566136	8.24		
-0.022565136	8.24		
-0.022564136	8.22		
-0.022563136	8.2		
-0.022562136	8.18		
-0.022561136	8.24		
-0.022560136	8.24		
-0.022559136	8.24		
-0.022558136	8.22		
-0.022557136	8.2		
-0.022556136	8.24		
-0.022555136	8.14		
-0.022554136	8.2		
-0.022553136	8.22		
-0.022552136	8.22		
-0.022551136	2.96		
-0.022550136	2		
-0.022549136	2		
-0.022548136	1.9		
-0.022547136	1.96		
-0.022546136	1.98		
-0.022545136	2.08		
-0.022544136	1.98		
-0.022543136	2.04		
-0.022542136	1.96		
-0.022541136	2.04		
-0.022540136	2.06		
-0.022539136	1.98		
-0.022538136	2.02		
-0.022537136	2.04		
-0.022536136	2		
-0.022535136	2.06		
-0.022534136	2.04		
-0.022533136	2.06		
-0.022532136	2.08		
-0.022531136	2.02		
-0.022530136	2.1		
-0.022529136	2.04		
-0.022528136	2.02		
-0.022527136	2.06		
-0.022526136	2		
-0.022525136	2.02		
-0.022524136	2.04		
-0.022523136	2.1		
-0.022522136	2		
-0.022521136	1.98		
-0.022520136	2.02		
-0.022519136	2.06		
-0.022518136	2.06		
-0.022517136	2.04		
-0.022516136	2.04		
-0.022515136	2.06		
-0.022514136	2.04		
-0.022513136	1.98		
-0.022512136	2.06		
-0.022511136	2.06		
-0.022510136	2		
-0.022509136	2.04		
-0.022508136	2.04		
-0.022507136	1.98		
-0.022506136	2		
-0.022505136	2		
-0.022504136	2		
-0.022503136	2.04		
-0.022502136	2.08		
-0.022501136	2		
-0.022500136	2.06		
-0.022499136	2.02		
-0.022498136	2.04		
-0.022497136	2.02		
-0.022496136	2.02		
-0.022495136	2.02		
-0.022494136	2.06		
-0.022493136	2		
-0.022492136	2.04		
-0.022491136	2.02		
-0.022490136	2.04		
-0.022489136	2.02		
-0.022488136	1.96		
-0.022487136	2.04		
-0.022486136	2.02		
-0.022485136	2		
-0.022484136	2.1		
-0.022483136	2.02		
-0.022482136	2.06		
-0.022481136	1.94		
-0.022480136	2		
-0.022479136	1.98		
-0.022478136	1.96		
-0.022477136	2		
-0.022476136	2.1		
-0.022475136	2.1		
-0.022474136	2.06		
-0.022473136	1.96		
-0.022472136	2.04		
-0.022471136	2.06		
-0.022470136	2		
-0.022469136	2		
-0.022468136	2		
-0.022467136	2		
-0.022466136	2.02		
-0.022465136	2		
-0.022464136	2		
-0.022463136	2.02		
-0.022462136	2		
-0.022461136	2.08		
-0.022460136	2.02		
-0.022459136	2.02		
-0.022458136	2.06		
-0.022457136	2.02		
-0.022456136	2.04		
-0.022455136	2.02		
-0.022454136	2		
-0.022453136	2		
-0.022452136	2.04		
-0.022451136	1.98		
-0.022450136	1.94		
-0.022449136	2.02		
-0.022448136	2		
-0.022447136	2		
-0.022446136	2.04		
-0.022445136	1.92		
-0.022444136	2.02		
-0.022443136	2		
-0.022442136	2.02		
-0.022441136	2.04		
-0.022440136	2.02		
-0.022439136	2.02		
-0.022438136	2.06		
-0.022437136	1.94		
-0.022436136	2.04		
-0.022435136	2		
-0.022434136	2.02		
-0.022433136	2.02		
-0.022432136	2.02		
-0.022431136	2		
-0.022430136	1.96		
-0.022429136	2.04		
-0.022428136	1.96		
-0.022427136	1.96		
-0.022426136	2		
-0.022425136	1.98		
-0.022424136	1.96		
-0.022423136	2		
-0.022422136	2		
-0.022421136	2.02		
-0.022420136	2.02		
-0.022419136	2		
-0.022418136	2.04		
-0.022417136	1.96		
-0.022416136	2		
-0.022415136	2.02		
-0.022414136	1.98		
-0.022413136	1.98		
-0.022412136	2.04		
-0.022411136	2		
-0.022410136	1.9		
-0.022409136	2.06		
-0.022408136	2		
-0.022407136	2		
-0.022406136	2.02		
-0.022405136	2.04		
-0.022404136	2		
-0.022403136	2.02		
-0.022402136	2.02		
-0.022401136	2.02		
-0.022400136	2		
-0.022399136	1.98		
-0.022398136	2.06		
-0.022397136	2.02		
-0.022396136	2.02		
-0.022395136	2.02		
-0.022394136	1.94		
-0.022393136	2.02		
-0.022392136	2.02		
-0.022391136	2		
-0.022390136	2		
-0.022389136	1.96		
-0.022388136	1.92		
-0.022387136	2.02		
-0.022386136	2.02		
-0.022385136	2		
-0.022384136	1.9		
-0.022383136	2		
-0.022382136	2.02		
-0.022381136	2.04		
-0.022380136	1.94		
-0.022379136	2.08		
-0.022378136	2.02		
-0.022377136	1.94		
-0.022376136	2		
-0.022375136	1.94		
-0.022374136	1.98		
-0.022373136	1.98		
-0.022372136	2.04		
-0.022371136	1.98		
-0.022370136	2.02		
-0.022369136	2		
-0.022368136	1.94		
-0.022367136	1.96		
-0.022366136	2.06		
-0.022365136	2		
-0.022364136	2.04		
-0.022363136	1.98		
-0.022362136	2.04		
-0.022361136	2.02		
-0.022360136	2.02		
-0.022359136	2		
-0.022358136	2.04		
-0.022357136	2		
-0.022356136	2		
-0.022355136	2.04		
-0.022354136	2.06		
-0.022353136	1.94		
-0.022352136	2.02		
-0.022351136	2.02		
-0.022350136	1.98		
-0.022349136	2		
-0.022348136	1.96		
-0.022347136	2.04		
-0.022346136	2.04		
-0.022345136	2		
-0.022344136	1.98		
-0.022343136	2.02		
-0.022342136	2.04		
-0.022341136	2.08		
-0.022340136	1.98		
-0.022339136	2.04		
-0.022338136	2.02		
-0.022337136	2.02		
-0.022336136	2		
-0.022335136	1.94		
-0.022334136	2		
-0.022333136	1.96		
-0.022332136	2.02		
-0.022331136	1.96		
-0.022330136	2.02		
-0.022329136	1.94		
-0.022328136	2		
-0.022327136	2.04		
-0.022326136	2.02		
-0.022325136	1.98		
-0.022324136	1.98		
-0.022323136	2		
-0.022322136	2.02		
-0.022321136	1.98		
-0.022320136	1.96		
-0.022319136	1.96		
-0.022318136	1.9		
-0.022317136	1.9		
-0.022316136	1.96		
-0.022315136	1.96		
-0.022314136	1.94		
-0.022313136	2		
-0.022312136	1.88		
-0.022311136	1.96		
-0.022310136	2		
-0.022309136	1.96		
-0.022308136	2		
-0.022307136	2.08		
-0.022306136	2		
-0.022305136	1.94		
-0.022304136	2.02		
-0.022303136	1.98		
-0.022302136	2.06		
-0.022301136	2		
-0.022300136	2.02		
-0.022299136	1.94		
-0.022298136	1.94		
-0.022297136	1.92		
-0.022296136	2.02		
-0.022295136	1.92		
-0.022294136	1.98		
-0.022293136	2		
-0.022292136	1.96		
-0.022291136	2		
-0.022290136	1.94		
-0.022289136	2		
-0.022288136	2		
-0.022287136	1.96		
-0.022286136	2.04		
-0.022285136	2.06		
-0.022284136	1.98		
-0.022283136	2.02		
-0.022282136	2		
-0.022281136	2		
-0.022280136	2.04		
-0.022279136	2		
-0.022278136	2.02		
-0.022277136	2.02		
-0.022276136	2.04		
-0.022275136	1.94		
-0.022274136	2		
-0.022273136	2.02		
-0.022272136	2.06		
-0.022271136	1.94		
-0.022270136	1.96		
-0.022269136	1.96		
-0.022268136	2.02		
-0.022267136	2		
-0.022266136	2.04		
-0.022265136	1.98		
-0.022264136	2.02		
-0.022263136	2.02		
-0.022262136	2.02		
-0.022261136	2.02		
-0.022260136	2.02		
-0.022259136	1.94		
-0.022258136	1.92		
-0.022257136	1.98		
-0.022256136	1.98		
-0.022255136	2		
-0.022254136	2.08		
-0.022253136	2		
-0.022252136	2.02		
-0.022251136	1.96		
-0.022250136	2		
-0.022249136	2.08		
-0.022248136	1.98		
-0.022247136	2		
-0.022246136	2.02		
-0.022245136	2.06		
-0.022244136	2.1		
-0.022243136	1.94		
-0.022242136	1.96		
-0.022241136	1.96		
-0.022240136	1.98		
-0.022239136	2.04		
-0.022238136	1.94		
-0.022237136	2		
-0.022236136	1.98		
-0.022235136	2.04		
-0.022234136	2.02		
-0.022233136	1.98		
-0.022232136	1.98		
-0.022231136	2.02		
-0.022230136	1.94		
-0.022229136	1.98		
-0.022228136	2.02		
-0.022227136	1.94		
-0.022226136	1.96		
-0.022225136	2		
-0.022224136	2		
-0.022223136	1.98		
-0.022222136	1.96		
-0.022221136	2		
-0.022220136	2.02		
-0.022219136	2		
-0.022218136	2.02		
-0.022217136	1.88		
-0.022216136	1.98		
-0.022215136	1.98		
-0.022214136	2.06		
-0.022213136	2		
-0.022212136	2.02		
-0.022211136	1.88		
-0.022210136	1.98		
-0.022209136	2.02		
-0.022208136	1.98		
-0.022207136	2		
-0.022206136	1.96		
-0.022205136	1.98		
-0.022204136	2		
-0.022203136	2.02		
-0.022202136	1.94		
-0.022201136	2		
-0.022200136	2.04		
-0.022199136	1.96		
-0.022198136	2.06		
-0.022197136	2		
-0.022196136	2		
-0.022195136	2		
-0.022194136	2		
-0.022193136	2.02		
-0.022192136	2.02		
-0.022191136	2.02		
-0.022190136	1.96		
-0.022189136	2.02		
-0.022188136	2		
-0.022187136	1.98		
-0.022186136	1.98		
-0.022185136	1.9		
-0.022184136	2.02		
-0.022183136	1.94		
-0.022182136	2		
-0.022181136	2		
-0.022180136	2.04		
-0.022179136	2		
-0.022178136	1.98		
-0.022177136	2		
-0.022176136	2		
-0.022175136	2.06		
-0.022174136	2.06		
-0.022173136	1.98		
-0.022172136	1.96		
-0.022171136	1.98		
-0.022170136	1.96		
-0.022169136	1.96		
-0.022168136	1.98		
-0.022167136	2.02		
-0.022166136	2.06		
-0.022165136	2.02		
-0.022164136	2		
-0.022163136	2		
-0.022162136	2.08		
-0.022161136	1.98		
-0.022160136	2.04		
-0.022159136	1.94		
-0.022158136	2		
-0.022157136	1.98		
-0.022156136	1.98		
-0.022155136	1.94		
-0.022154136	1.98		
-0.022153136	1.98		
-0.022152136	1.98		
-0.022151136	2.02		
-0.022150136	2.06		
-0.022149136	1.96		
-0.022148136	2.02		
-0.022147136	1.96		
-0.022146136	2		
-0.022145136	1.94		
-0.022144136	1.92		
-0.022143136	1.92		
-0.022142136	2		
-0.022141136	1.98		
-0.022140136	2		
-0.022139136	2		
-0.022138136	2		
-0.022137136	2.02		
-0.022136136	2.06		
-0.022135136	2		
-0.022134136	1.96		
-0.022133136	1.98		
-0.022132136	1.98		
-0.022131136	2.02		
-0.022130136	1.96		
-0.022129136	1.94		
-0.022128136	2.02		
-0.022127136	1.98		
-0.022126136	2.06		
-0.022125136	2		
-0.022124136	2.02		
-0.022123136	1.98		
-0.022122136	1.94		
-0.022121136	2		
-0.022120136	2.04		
-0.022119136	2		
-0.022118136	1.96		
-0.022117136	1.98		
-0.022116136	2		
-0.022115136	2.04		
-0.022114136	2.02		
-0.022113136	1.94		
-0.022112136	2.02		
-0.022111136	1.98		
-0.022110136	1.9		
-0.022109136	2		
-0.022108136	1.92		
-0.022107136	2		
-0.022106136	2		
-0.022105136	1.94		
-0.022104136	1.96		
-0.022103136	1.96		
-0.022102136	2.02		
-0.022101136	1.96		
-0.022100136	1.92		
-0.022099136	1.92		
-0.022098136	1.98		
-0.022097136	2.02		
-0.022096136	2		
-0.022095136	2.02		
-0.022094136	2.02		
-0.022093136	2.04		
-0.022092136	2		
-0.022091136	1.96		
-0.022090136	2.02		
-0.022089136	2		
-0.022088136	2		
-0.022087136	1.96		
-0.022086136	2		
-0.022085136	2.02		
-0.022084136	2		
-0.022083136	1.94		
-0.022082136	1.92		
-0.022081136	2		
-0.022080136	2		
-0.022079136	1.92		
-0.022078136	2.02		
-0.022077136	2.02		
-0.022076136	1.98		
-0.022075136	1.96		
-0.022074136	2		
-0.022073136	2.02		
-0.022072136	2.02		
-0.022071136	2.02		
-0.022070136	1.96		
-0.022069136	2.04		
-0.022068136	2		
-0.022067136	1.96		
-0.022066136	1.98		
-0.022065136	2.02		
-0.022064136	1.96		
-0.022063136	2		
-0.022062136	1.92		
-0.022061136	2.06		
-0.022060136	2.02		
-0.022059136	1.98		
-0.022058136	1.96		
-0.022057136	1.88		
-0.022056136	1.94		
-0.022055136	2.06		
-0.022054136	1.96		
-0.022053136	2		
-0.022052136	2.02		
-0.022051136	1.96		
-0.022050136	1.98		
-0.022049136	1.98		
-0.022048136	2.02		
-0.022047136	1.98		
-0.022046136	2		
-0.022045136	2		
-0.022044136	2.04		
-0.022043136	2.04		
-0.022042136	2		
-0.022041136	2		
-0.022040136	2.06		
-0.022039136	2.02		
-0.022038136	1.98		
-0.022037136	2.06		
-0.022036136	2.02		
-0.022035136	1.98		
-0.022034136	1.98		
-0.022033136	2		
-0.022032136	2.02		
-0.022031136	2.02		
-0.022030136	1.96		
-0.022029136	2		
-0.022028136	1.96		
-0.022027136	1.98		
-0.022026136	1.92		
-0.022025136	2.04		
-0.022024136	2.02		
-0.022023136	1.96		
-0.022022136	2		
-0.022021136	1.92		
-0.022020136	2.06		
-0.022019136	1.96		
-0.022018136	2		
-0.022017136	1.94		
-0.022016136	1.9		
-0.022015136	2		
-0.022014136	1.98		
-0.022013136	1.96		
-0.022012136	2.04		
-0.022011136	2.04		
-0.022010136	1.98		
-0.022009136	2.06		
-0.022008136	2.04		
-0.022007136	2.04		
-0.022006136	1.96		
-0.022005136	1.98		
-0.022004136	1.94		
-0.022003136	2.02		
-0.022002136	1.98		
-0.022001136	2		
-0.022000136	2.02		
-0.021999136	1.96		
-0.021998136	1.96		
